303614456C0566802000010C,4,2023-08-23, 7:19:12 AM EDT,,-47,74
303614456C0A408020000563,4,2023-08-23, 7:17:03 AM EDT,,-65,38
3036143C7C51254020000B3D,6,2023-08-23, 7:22:27 AM EDT,,-53,62
303614456C027A0020000291,2,2023-08-23, 7:19:45 AM EDT,,-59,50
3036143C7C5049402000168C,1,2023-08-23, 7:20:56 AM EDT,,-49,70
30361438BC45588020000001,2,2023-08-23, 7:27:00 AM EDT,,-58,52
30361431CC4B77802000A922,1,2023-08-23, 7:19:50 AM EDT,,-53,62
3036143C7C5843C020000990,2,2023-08-23, 7:18:24 AM EDT,,-55,58
30361431CC4B778020003C1F,6,2023-08-23, 7:16:54 AM EDT,,-56,56
303614456C01D400200000A5,4,2023-08-23, 7:24:23 AM EDT,,-55,58
303614456C01C58020000139,4,2023-08-23, 7:16:57 AM EDT,,-49,70
3036143C7C32930020000804,10,2023-08-23, 7:25:04 AM EDT,,-55,58
3036143C7C50604020001C3C,3,2023-08-23, 7:20:48 AM EDT,,-49,70
3036142C3C20B2802001F430,3,2023-08-23, 7:17:02 AM EDT,,-56,56
3036143C7C6066C020000355,3,2023-08-23, 7:21:12 AM EDT,,-50,68
30361438BC0036802000605B,1,2023-08-23, 7:20:57 AM EDT,,-54,60
3036143C7C342180200009C8,2,2023-08-23, 7:23:24 AM EDT,,-56,56
30361431CC4B77C020067559,1,2023-08-23, 7:24:31 AM EDT,,-46,76
3036143C7C583E40200013C6,10,2023-08-23, 7:25:04 AM EDT,,-65,38
30361431CC4B77C02008F4EF,3,2023-08-23, 7:20:09 AM EDT,,-54,60
303614456C01BFC020000269,6,2023-08-23, 7:16:56 AM EDT,,-61,46
30361431CC4B77C02008F533,4,2023-08-23, 7:22:47 AM EDT,,-56,56
303614456C067FC0200000F4,2,2023-08-23, 7:21:59 AM EDT,,-60,48
3036143C7C57294020000072,2,2023-08-23, 7:27:59 AM EDT,,-39,90
30361431CC4B77C02008EFD6,2,2023-08-23, 7:22:29 AM EDT,,-52,64
